source,venue_name,venue_type,publisher,subject_area,level,indexing,impact_factor,jcr_quartile,cas_quartile,ccf_level,review_cycle,apc_fee,template_url,submission_url,reference_style,representative_papers,risk_note,last_checked_date
openalex,Current Bioinformatics,journal,Bentham Science Publishers,当前生物信息学,SCI,SCI/Scopus,"1.68(OpenAlex 2yr均被引,非JCR IF)",待核查,待核查,N/A,待核查,待核查,待核查,待核查,Bentham,待核查(未查询OpenAlex works),"OpenAlex源=https://openalex.org/S25854515 issn=1574-8936 host=Bentham Science Publishers works_count=1448 h_index=48 2yr均被引=1.68(真实ISSN查询,2026-06); 精确JCR IF/分区待核(LetPub/JCR付费源); CCF等级以ccf.org.cn官方目录为准; oa_id=S25854515; domain_scope=通用; if_kind=proxy",2026-06
openalex,IEEE Transactions on Multimedia,journal,Institute of Electrical and Electronics Engineers,多媒体汇刊(IEEE TMM),SCI/CCF-B,SCI/CCF/Scopus,"4.838(OpenAlex 2yr均被引,非JCR IF)",待核查,待核查,B,待核查,待核查,待核查,待核查,IEEE,Arbitrary-Oriented Scene Text Detection via Rotation Proposals(被引1229);Deep Learning for Single Image Super-Resolution: A Brief Review(被引1161),"OpenAlex源=https://openalex.org/S137030581 issn=1520-9210 host=Institute of Electrical and Electronics Engineers works_count=7924 h_index=193 2yr均被引=4.838(真实ISSN查询,2026-06); 精确JCR IF/分区待核(LetPub/JCR付费源); CCF等级以ccf.org.cn官方目录为准; ai_policy=IEEE系:AI生成内容(含文/图/代码)须在致谢section披露并标明所用AI系统与涉及章节;纯编辑润色一般免披露;AI不得署名(作者须担责);审稿人禁将稿件投喂公共AI平台(journals.ieeeauthorcenter.ieee.org submission-and-peer-review-policies官方实查;2026-06); oa_id=S137030581; domain_scope=中国CS; if_kind=proxy",2026-06
openalex,IEEE Transactions on Visualization and Computer Graphics,journal,Institute of Electrical and Electronics Engineers,可视化与计算机图形学(TVCG),SCI/CCF-A,SCI/CCF/Scopus,"3.361(OpenAlex 2yr均被引,非JCR IF)",待核查,待核查,A,待核查,待核查,待核查,待核查,IEEE,D³ Data-Driven Documents(被引3235);UpSet: Visualization of Intersecting Sets(被引2482),"OpenAlex源=https://openalex.org/S84775595 issn=1077-2626 host=Institute of Electrical and Electronics Engineers works_count=7983 h_index=205 2yr均被引=3.361(真实ISSN查询,2026-06); 精确JCR IF/分区待核(LetPub/JCR付费源); CCF等级以ccf.org.cn官方目录为准; ai_policy=IEEE系:AI生成内容(含文/图/代码)须在致谢section披露并标明所用AI系统与涉及章节;纯编辑润色一般免披露;AI不得署名(作者须担责);审稿人禁将稿件投喂公共AI平台(journals.ieeeauthorcenter.ieee.org submission-and-peer-review-policies官方实查;2026-06); oa_id=S84775595; domain_scope=中国CS; if_kind=proxy",2026-06
openalex,Journal of Neurology Neurosurgery & Psychiatry,journal,BMJ,神经病学神经外科与精神病学,SCI,SCI/Scopus,"6.029(OpenAlex 2yr均被引,非JCR IF)",待核查,待核查,N/A,待核查,待核查,待核查,待核查,BMJ,待核查(未查询OpenAlex works),"OpenAlex源=https://openalex.org/S134773490 issn=0022-3050 host=BMJ works_count=29703 h_index=337 2yr均被引=6.029(真实ISSN查询,2026-06); 精确JCR IF/分区待核(LetPub/JCR付费源); CCF等级以ccf.org.cn官方目录为准; oa_id=S134773490; domain_scope=通用; if_kind=proxy",2026-06
openalex,Journal of Neurology,journal,Springer Science+Business Media,神经病学杂志,SCI,SCI/Scopus,"4.155(OpenAlex 2yr均被引,非JCR IF)",待核查,待核查,N/A,待核查,待核查,待核查,待核查,Springer,待核查(未查询OpenAlex works),"OpenAlex源=https://openalex.org/S175814247 issn=0340-5354 host=Springer Science+Business Media works_count=21397 h_index=205 2yr均被引=4.155(真实ISSN查询,2026-06); 精确JCR IF/分区待核(LetPub/JCR付费源); CCF等级以ccf.org.cn官方目录为准; ai_policy=Springer Nature系:LLM使用须在方法学section(无则适当处)记录;AI辅助copy editing免声明;LLM不满足署名标准不得署名;生成式AI图像原则上禁止发表(除签约机构图/AI主题论文引用图/基于可溯源科学数据且合规的AI工具三类例外,均须在图中明确标注AI生成)(springer.com editorial-policies/artificial-intelligence官方实查;2026-06); oa_id=S175814247; domain_scope=通用; if_kind=proxy",2026-06
openalex,Annals of Neurology,journal,Wiley,神经病学年鉴,SCI,SCI/Scopus,"4.555(OpenAlex 2yr均被引,非JCR IF)",待核查,待核查,N/A,待核查,待核查,待核查,待核查,Wiley,待核查(未查询OpenAlex works),"OpenAlex源=https://openalex.org/S114530997 issn=0364-5134 host=Wiley works_count=18122 h_index=437 2yr均被引=4.555(真实ISSN查询,2026-06); 精确JCR IF/分区待核(LetPub/JCR付费源); CCF等级以ccf.org.cn官方目录为准; ai_policy=Wiley系:作者投稿时须披露AI使用并在正文透明说明(工具/用途/是否影响核心论点/如何校验);纯拼写语法编辑免披露;AI不得署名(无法担责且无法持有版权);AI禁用于创建篡改原始数据含数据可视化/插图/照片(authors.wiley.com ethics-guidelines官方实查;2026-06); oa_id=S114530997; domain_scope=通用; if_kind=proxy",2026-06
openalex,Clinical Cancer Research,journal,American Association for Cancer Research,临床癌症研究,SCI,SCI/Scopus,"1.695(OpenAlex 2yr均被引,非JCR IF)",待核查,待核查,N/A,待核查,待核查,待核查,待核查,AACR,待核查(未查询OpenAlex works),"OpenAlex源=https://openalex.org/S183149254 issn=1078-0432 host=American Association for Cancer Research works_count=27400 h_index=419 2yr均被引=1.695(真实ISSN查询,2026-06); 精确JCR IF/分区待核(LetPub/JCR付费源); CCF等级以ccf.org.cn官方目录为准; oa_id=S183149254; domain_scope=通用; if_kind=proxy",2026-06
openalex,Cancer,journal,Wiley,癌症(Cancer),SCI,SCI/Scopus,"3.849(OpenAlex 2yr均被引,非JCR IF)",待核查,待核查,N/A,待核查,待核查,待核查,待核查,Wiley,待核查(未查询OpenAlex works),"OpenAlex源=https://openalex.org/S126033908 issn=0008-543X host=Wiley works_count=53322 h_index=473 2yr均被引=3.849(真实ISSN查询,2026-06); 精确JCR IF/分区待核(LetPub/JCR付费源); CCF等级以ccf.org.cn官方目录为准; ai_policy=Wiley系:作者投稿时须披露AI使用并在正文透明说明(工具/用途/是否影响核心论点/如何校验);纯拼写语法编辑免披露;AI不得署名(无法担责且无法持有版权);AI禁用于创建篡改原始数据含数据可视化/插图/照片(authors.wiley.com ethics-guidelines官方实查;2026-06); oa_id=S126033908; domain_scope=通用; if_kind=proxy",2026-06
openalex,European Journal of Cancer,journal,Elsevier BV,欧洲癌症杂志,SCI,SCI/Scopus,"2.382(OpenAlex 2yr均被引,非JCR IF)",待核查,待核查,N/A,待核查,待核查,待核查,待核查,Elsevier,待核查(未查询OpenAlex works),"OpenAlex源=https://openalex.org/S16731738 issn=0959-8049 host=Elsevier BV works_count=41964 h_index=296 2yr均被引=2.382(真实ISSN查询,2026-06); 精确JCR IF/分区待核(LetPub/JCR付费源); CCF等级以ccf.org.cn官方目录为准; ai_policy=Elsevier系:生成式AI仅辅助写作须在正文参考文献前的AI声明披露(工具名/用途/监管程度);纯语法拼写检查免披露;AI不得署名;严禁用AI创建或篡改代表原始数据的图像(显微/影像等);数据可视化仅当由底层数据可复现时允许并在方法学注明(elsevier.com generative-ai-policies-for-journals官方实查;2026-06); oa_id=S16731738; domain_scope=通用; if_kind=proxy",2026-06
openalex,Ophthalmology,journal,Elsevier BV,眼科学(Ophthalmology),SCI,SCI/Scopus,"3.233(OpenAlex 2yr均被引,非JCR IF)",待核查,待核查,N/A,待核查,待核查,待核查,待核查,Elsevier,待核查(未查询OpenAlex works),"OpenAlex源=https://openalex.org/S207341048 issn=0161-6420 host=Elsevier BV works_count=22558 h_index=370 2yr均被引=3.233(真实ISSN查询,2026-06); 精确JCR IF/分区待核(LetPub/JCR付费源); CCF等级以ccf.org.cn官方目录为准; ai_policy=Elsevier系:生成式AI仅辅助写作须在正文参考文献前的AI声明披露(工具名/用途/监管程度);纯语法拼写检查免披露;AI不得署名;严禁用AI创建或篡改代表原始数据的图像(显微/影像等);数据可视化仅当由底层数据可复现时允许并在方法学注明(elsevier.com generative-ai-policies-for-journals官方实查;2026-06); oa_id=S207341048; domain_scope=通用; if_kind=proxy",2026-06
openalex,Journal of the American Academy of Dermatology,journal,Elsevier BV,美国皮肤病学会杂志,SCI,SCI/Scopus,"1.06(OpenAlex 2yr均被引,非JCR IF)",待核查,待核查,N/A,待核查,待核查,待核查,待核查,Elsevier,待核查(未查询OpenAlex works),"OpenAlex源=https://openalex.org/S58727509 issn=0190-9622 host=Elsevier BV works_count=57123 h_index=323 2yr均被引=1.06(真实ISSN查询,2026-06); 精确JCR IF/分区待核(LetPub/JCR付费源); CCF等级以ccf.org.cn官方目录为准; ai_policy=Elsevier系:生成式AI仅辅助写作须在正文参考文献前的AI声明披露(工具名/用途/监管程度);纯语法拼写检查免披露;AI不得署名;严禁用AI创建或篡改代表原始数据的图像(显微/影像等);数据可视化仅当由底层数据可复现时允许并在方法学注明(elsevier.com generative-ai-policies-for-journals官方实查;2026-06); oa_id=S58727509; domain_scope=通用; if_kind=proxy",2026-06
openalex,British Journal of Anaesthesia,journal,Elsevier BV,英国麻醉学杂志,SCI,SCI/Scopus,"3.803(OpenAlex 2yr均被引,非JCR IF)",待核查,待核查,N/A,待核查,待核查,待核查,待核查,Elsevier,待核查(未查询OpenAlex works),"OpenAlex源=https://openalex.org/S33418846 issn=0007-0912 host=Elsevier BV works_count=30089 h_index=288 2yr均被引=3.803(真实ISSN查询,2026-06); 精确JCR IF/分区待核(LetPub/JCR付费源); CCF等级以ccf.org.cn官方目录为准; ai_policy=Elsevier系:生成式AI仅辅助写作须在正文参考文献前的AI声明披露(工具名/用途/监管程度);纯语法拼写检查免披露;AI不得署名;严禁用AI创建或篡改代表原始数据的图像(显微/影像等);数据可视化仅当由底层数据可复现时允许并在方法学注明(elsevier.com generative-ai-policies-for-journals官方实查;2026-06); oa_id=S33418846; domain_scope=通用; if_kind=proxy",2026-06
openalex,Data Mining and Knowledge Discovery,journal,Springer Science+Business Media,数据挖掘与知识发现,SCI/CCF-B,SCI/CCF/Scopus,"4.23(OpenAlex 2yr均被引,非JCR IF)",待核查,待核查,B,待核查,待核查,待核查,待核查,Springer,待核查(未查询OpenAlex works),"OpenAlex源=https://openalex.org/S121920818 issn=1384-5810 host=Springer Science+Business Media works_count=1366 h_index=141 2yr均被引=4.23(真实ISSN查询,2026-06); 精确JCR IF/分区待核(LetPub/JCR付费源); CCF等级以ccf.org.cn官方目录为准; ai_policy=Springer Nature系:LLM使用须在方法学section(无则适当处)记录;AI辅助copy editing免声明;LLM不满足署名标准不得署名;生成式AI图像原则上禁止发表(除签约机构图/AI主题论文引用图/基于可溯源科学数据且合规的AI工具三类例外,均须在图中明确标注AI生成)(springer.com editorial-policies/artificial-intelligence官方实查;2026-06); oa_id=S121920818; domain_scope=中国CS; if_kind=proxy",2026-06
openalex,Wiley Interdisciplinary Reviews Data Mining and Knowledge Discovery,journal,Wiley,数据挖掘跨学科评论(WIREs),SCI,SCI/Scopus,"6.018(OpenAlex 2yr均被引,非JCR IF)",待核查,待核查,N/A,待核查,待核查,待核查,待核查,Wiley,待核查(未查询OpenAlex works),"OpenAlex源=https://openalex.org/S2505707916 issn=1942-4787 host=Wiley works_count=784 h_index=94 2yr均被引=6.018(真实ISSN查询,2026-06); 精确JCR IF/分区待核(LetPub/JCR付费源); CCF等级以ccf.org.cn官方目录为准; ai_policy=Wiley系:作者投稿时须披露AI使用并在正文透明说明(工具/用途/是否影响核心论点/如何校验);纯拼写语法编辑免披露;AI不得署名(无法担责且无法持有版权);AI禁用于创建篡改原始数据含数据可视化/插图/照片(authors.wiley.com ethics-guidelines官方实查;2026-06); oa_id=S2505707916; domain_scope=通用; if_kind=proxy",2026-06
openalex,Knowledge and Information Systems,journal,Springer Science+Business Media,知识与信息系统(KAIS),SCI/CCF-B,SCI/CCF/Scopus,"3.876(OpenAlex 2yr均被引,非JCR IF)",待核查,待核查,B,待核查,待核查,待核查,待核查,Springer,待核查(未查询OpenAlex works),"OpenAlex源=https://openalex.org/S81770430 issn=0219-1377 host=Springer Science+Business Media works_count=3078 h_index=120 2yr均被引=3.876(真实ISSN查询,2026-06); 精确JCR IF/分区待核(LetPub/JCR付费源); CCF等级以ccf.org.cn官方目录为准; ai_policy=Springer Nature系:LLM使用须在方法学section(无则适当处)记录;AI辅助copy editing免声明;LLM不满足署名标准不得署名;生成式AI图像原则上禁止发表(除签约机构图/AI主题论文引用图/基于可溯源科学数据且合规的AI工具三类例外,均须在图中明确标注AI生成)(springer.com editorial-policies/artificial-intelligence官方实查;2026-06); oa_id=S81770430; domain_scope=中国CS; if_kind=proxy",2026-06
openalex,Information Processing & Management,journal,Elsevier BV,信息处理与管理(IP&M),SCI/CCF-B,SCI/CCF/Scopus,"6.178(OpenAlex 2yr均被引,非JCR IF)",待核查,待核查,B,待核查,待核查,待核查,待核查,Elsevier,待核查(未查询OpenAlex works),"OpenAlex源=https://openalex.org/S174847851 issn=0306-4573 host=Elsevier BV works_count=6598 h_index=186 2yr均被引=6.178(真实ISSN查询,2026-06); 精确JCR IF/分区待核(LetPub/JCR付费源); CCF等级以ccf.org.cn官方目录为准; ai_policy=Elsevier系:生成式AI仅辅助写作须在正文参考文献前的AI声明披露(工具名/用途/监管程度);纯语法拼写检查免披露;AI不得署名;严禁用AI创建或篡改代表原始数据的图像(显微/影像等);数据可视化仅当由底层数据可复现时允许并在方法学注明(elsevier.com generative-ai-policies-for-journals官方实查;2026-06); oa_id=S174847851; domain_scope=中国CS; if_kind=proxy",2026-06
openalex,Machine Learning,journal,Springer Science+Business Media,机器学习(Machine Learning),SCI/CCF-B,SCI/CCF/Scopus,"3.001(OpenAlex 2yr均被引,非JCR IF)",待核查,待核查,B,待核查,待核查,待核查,待核查,Springer,待核查(未查询OpenAlex works),"OpenAlex源=https://openalex.org/S62148650 issn=0885-6125 host=Springer Science+Business Media works_count=3992 h_index=261 2yr均被引=3.001(真实ISSN查询,2026-06); 精确JCR IF/分区待核(LetPub/JCR付费源); CCF等级以ccf.org.cn官方目录为准; ai_policy=Springer Nature系:LLM使用须在方法学section(无则适当处)记录;AI辅助copy editing免声明;LLM不满足署名标准不得署名;生成式AI图像原则上禁止发表(除签约机构图/AI主题论文引用图/基于可溯源科学数据且合规的AI工具三类例外,均须在图中明确标注AI生成)(springer.com editorial-policies/artificial-intelligence官方实查;2026-06); oa_id=S62148650; domain_scope=中国CS; if_kind=proxy",2026-06
openalex,Advanced Energy Materials,journal,Wiley,先进能源材料,顶刊,SCI/Scopus,"17.303(OpenAlex 2yr均被引,非JCR IF)",待核查,待核查,N/A,待核查,待核查,待核查,待核查,Wiley,待核查(未查询OpenAlex works),"OpenAlex源=https://openalex.org/S2502627819 issn=1614-6832 host=Wiley works_count=12721 h_index=410 2yr均被引=17.303(真实ISSN查询,2026-06); 精确JCR IF/分区待核(LetPub/JCR付费源); CCF等级以ccf.org.cn官方目录为准; ai_policy=Wiley系:作者投稿时须披露AI使用并在正文透明说明(工具/用途/是否影响核心论点/如何校验);纯拼写语法编辑免披露;AI不得署名(无法担责且无法持有版权);AI禁用于创建篡改原始数据含数据可视化/插图/照片(authors.wiley.com ethics-guidelines官方实查;2026-06); oa_id=S2502627819; domain_scope=通用; if_kind=proxy",2026-06
openalex,ACS Applied Materials & Interfaces,journal,American Chemical Society,应用材料与界面(ACS AMI),SCI,SCI/Scopus,"7.486(OpenAlex 2yr均被引,非JCR IF)",待核查,待核查,N/A,待核查,待核查,待核查,待核查,ACS,待核查(未查询OpenAlex works),"OpenAlex源=https://openalex.org/S164001016 issn=1944-8244 host=American Chemical Society works_count=69309 h_index=371 2yr均被引=7.486(真实ISSN查询,2026-06); 精确JCR IF/分区待核(LetPub/JCR付费源); CCF等级以ccf.org.cn官方目录为准; oa_id=S164001016; domain_scope=通用; if_kind=proxy",2026-06
openalex,Carbon,journal,Elsevier BV,碳(Carbon),SCI,SCI/Scopus,"10.71(OpenAlex 2yr均被引,非JCR IF)",待核查,待核查,N/A,待核查,待核查,待核查,待核查,Elsevier,待核查(未查询OpenAlex works),"OpenAlex源=https://openalex.org/S188605413 issn=0008-6223 host=Elsevier BV works_count=30604 h_index=385 2yr均被引=10.71(真实ISSN查询,2026-06); 精确JCR IF/分区待核(LetPub/JCR付费源); CCF等级以ccf.org.cn官方目录为准; ai_policy=Elsevier系:生成式AI仅辅助写作须在正文参考文献前的AI声明披露(工具名/用途/监管程度);纯语法拼写检查免披露;AI不得署名;严禁用AI创建或篡改代表原始数据的图像(显微/影像等);数据可视化仅当由底层数据可复现时允许并在方法学注明(elsevier.com generative-ai-policies-for-journals官方实查;2026-06); oa_id=S188605413; domain_scope=通用; if_kind=proxy",2026-06
openalex,Applied Engineering in Agriculture,journal,American Society of Agricultural and Biological Engineers,农业工程应用(ASABE),SCI,SCI/Scopus,"1.12(OpenAlex 2yr均被引,非JCR IF)",待核查,待核查,N/A,待核查,待核查,待核查,待核查,ASABE,待核查(未查询OpenAlex works),"OpenAlex源=https://openalex.org/S199825796 issn=0883-8542 host=American Society of Agricultural and Biological Engineers works_count=3896 h_index=73 2yr均被引=1.12(真实ISSN查询,2026-06); 精确JCR IF/分区待核(LetPub/JCR付费源); CCF等级以ccf.org.cn官方目录为准; oa_id=S199825796; domain_scope=通用; if_kind=proxy",2026-06
openalex,Earth and Planetary Science Letters,journal,Elsevier BV,地球与行星科学快报,SCI,SCI/Scopus,"3.936(OpenAlex 2yr均被引,非JCR IF)",待核查,待核查,N/A,待核查,待核查,待核查,待核查,Elsevier,待核查(未查询OpenAlex works),"OpenAlex源=https://openalex.org/S119230507 issn=0012-821X host=Elsevier BV works_count=21740 h_index=399 2yr均被引=3.936(真实ISSN查询,2026-06); 精确JCR IF/分区待核(LetPub/JCR付费源); CCF等级以ccf.org.cn官方目录为准; ai_policy=Elsevier系:生成式AI仅辅助写作须在正文参考文献前的AI声明披露(工具名/用途/监管程度);纯语法拼写检查免披露;AI不得署名;严禁用AI创建或篡改代表原始数据的图像(显微/影像等);数据可视化仅当由底层数据可复现时允许并在方法学注明(elsevier.com generative-ai-policies-for-journals官方实查;2026-06); oa_id=S119230507; domain_scope=通用; if_kind=proxy",2026-06
openalex,IEEE Network,journal,Institute of Electrical and Electronics Engineers,IEEE网络(Network),SCI/CCF-A,SCI/CCF/Scopus,"6.438(OpenAlex 2yr均被引,非JCR IF)",待核查,待核查,A,待核查,待核查,待核查,待核查,IEEE,待核查(未查询OpenAlex works),"OpenAlex源=https://openalex.org/S186584794 issn=0890-8044 host=Institute of Electrical and Electronics Engineers works_count=4707 h_index=186 2yr均被引=6.438(真实ISSN查询,2026-06); 精确JCR IF/分区待核(LetPub/JCR付费源); CCF等级以ccf.org.cn官方目录为准; ai_policy=IEEE系:AI生成内容(含文/图/代码)须在致谢section披露并标明所用AI系统与涉及章节;纯编辑润色一般免披露;AI不得署名(作者须担责);审稿人禁将稿件投喂公共AI平台(journals.ieeeauthorcenter.ieee.org submission-and-peer-review-policies官方实查;2026-06); oa_id=S186584794; domain_scope=中国CS; if_kind=proxy",2026-06
openalex,IEEE Transactions on Network and Service Management,journal,Institute of Electrical and Electronics Engineers,网络与服务管理汇刊(TNSM),SCI/CCF-B,SCI/CCF/Scopus,"4.141(OpenAlex 2yr均被引,非JCR IF)",待核查,待核查,B,待核查,待核查,待核查,待核查,IEEE,待核查(未查询OpenAlex works),"OpenAlex源=https://openalex.org/S173527311 issn=1932-4537 host=Institute of Electrical and Electronics Engineers works_count=3320 h_index=101 2yr均被引=4.141(真实ISSN查询,2026-06); 精确JCR IF/分区待核(LetPub/JCR付费源); CCF等级以ccf.org.cn官方目录为准; ai_policy=IEEE系:AI生成内容(含文/图/代码)须在致谢section披露并标明所用AI系统与涉及章节;纯编辑润色一般免披露;AI不得署名(作者须担责);审稿人禁将稿件投喂公共AI平台(journals.ieeeauthorcenter.ieee.org submission-and-peer-review-policies官方实查;2026-06); oa_id=S173527311; domain_scope=中国CS; if_kind=proxy",2026-06
openalex,Computer Communications,journal,Elsevier BV,计算机通信(Computer Communications),SCI/CCF-C,SCI/CCF/Scopus,"4.632(OpenAlex 2yr均被引,非JCR IF)",待核查,待核查,C,待核查,待核查,待核查,待核查,Elsevier,待核查(未查询OpenAlex works),"OpenAlex源=https://openalex.org/S115004586 issn=0140-3664 host=Elsevier BV works_count=11696 h_index=161 2yr均被引=4.632(真实ISSN查询,2026-06); 精确JCR IF/分区待核(LetPub/JCR付费源); CCF等级以ccf.org.cn官方目录为准; ai_policy=Elsevier系:生成式AI仅辅助写作须在正文参考文献前的AI声明披露(工具名/用途/监管程度);纯语法拼写检查免披露;AI不得署名;严禁用AI创建或篡改代表原始数据的图像(显微/影像等);数据可视化仅当由底层数据可复现时允许并在方法学注明(elsevier.com generative-ai-policies-for-journals官方实查;2026-06); oa_id=S115004586; domain_scope=中国CS; if_kind=proxy",2026-06
openalex,Computer Networks,journal,Elsevier BV,计算机网络(Computer Networks),SCI/CCF-B,SCI/CCF/Scopus,"4.193(OpenAlex 2yr均被引,非JCR IF)",待核查,待核查,B,待核查,待核查,待核查,待核查,Elsevier,待核查(未查询OpenAlex works),"OpenAlex源=https://openalex.org/S63392143 issn=1389-1286 host=Elsevier BV works_count=9665 h_index=196 2yr均被引=4.193(真实ISSN查询,2026-06); 精确JCR IF/分区待核(LetPub/JCR付费源); CCF等级以ccf.org.cn官方目录为准; ai_policy=Elsevier系:生成式AI仅辅助写作须在正文参考文献前的AI声明披露(工具名/用途/监管程度);纯语法拼写检查免披露;AI不得署名;严禁用AI创建或篡改代表原始数据的图像(显微/影像等);数据可视化仅当由底层数据可复现时允许并在方法学注明(elsevier.com generative-ai-policies-for-journals官方实查;2026-06); oa_id=S63392143; domain_scope=中国CS; if_kind=proxy",2026-06
openalex,Information and Software Technology,journal,Elsevier BV,信息与软件技术(IST),SCI/CCF-B,SCI/CCF/Scopus,"3.546(OpenAlex 2yr均被引,非JCR IF)",待核查,待核查,B,待核查,待核查,待核查,待核查,Elsevier,待核查(未查询OpenAlex works),"OpenAlex源=https://openalex.org/S205010575 issn=0950-5849 host=Elsevier BV works_count=5552 h_index=165 2yr均被引=3.546(真实ISSN查询,2026-06); 精确JCR IF/分区待核(LetPub/JCR付费源); CCF等级以ccf.org.cn官方目录为准; ai_policy=Elsevier系:生成式AI仅辅助写作须在正文参考文献前的AI声明披露(工具名/用途/监管程度);纯语法拼写检查免披露;AI不得署名;严禁用AI创建或篡改代表原始数据的图像(显微/影像等);数据可视化仅当由底层数据可复现时允许并在方法学注明(elsevier.com generative-ai-policies-for-journals官方实查;2026-06); oa_id=S205010575; domain_scope=中国CS; if_kind=proxy",2026-06
openalex,ACM Transactions on Software Engineering and Methodology,journal,Association for Computing Machinery,软件工程方法学汇刊(TOSEM),SCI/CCF-A,SCI/CCF/Scopus,"6.182(OpenAlex 2yr均被引,非JCR IF)",待核查,待核查,A,待核查,待核查,待核查,待核查,ACM,待核查(未查询OpenAlex works),"OpenAlex源=https://openalex.org/S142627899 issn=1049-331X host=Association for Computing Machinery works_count=1843 h_index=118 2yr均被引=6.182(真实ISSN查询,2026-06); 精确JCR IF/分区待核(LetPub/JCR付费源); CCF等级以ccf.org.cn官方目录为准; ai_policy=ACM系:允许用生成式AI创建内容但须在Work中充分披露,谨慎起见在致谢section声明;AI不得署名(遵循COPE立场,作者须担责)(acm.org publications/policies + ACM Policy on Authorship实查;2026-06); oa_id=S142627899; domain_scope=中国CS; if_kind=proxy",2026-06
openalex,Veterinary Record,journal,Wiley,兽医记录(Veterinary Record),SCI,SCI/Scopus,"0.219(OpenAlex 2yr均被引,非JCR IF)",待核查,待核查,N/A,待核查,待核查,待核查,待核查,Wiley,A novel progressive spongiform encephalopathy in cattle(被引1070);Guidelines on the recognition of pain， distress and discomfort in experimental a(被引1022),"OpenAlex源=https://openalex.org/S23243006 issn=0042-4900 host=Wiley works_count=51590 h_index=157 2yr均被引=0.219(真实ISSN查询,2026-06); 精确JCR IF/分区待核(LetPub/JCR付费源); CCF等级以ccf.org.cn官方目录为准; ai_policy=Wiley系:作者投稿时须披露AI使用并在正文透明说明(工具/用途/是否影响核心论点/如何校验);纯拼写语法编辑免披露;AI不得署名(无法担责且无法持有版权);AI禁用于创建篡改原始数据含数据可视化/插图/照片(authors.wiley.com ethics-guidelines官方实查;2026-06); oa_id=S23243006; domain_scope=通用; if_kind=proxy",2026-06
openalex,Veterinary Microbiology,journal,Elsevier BV,兽医微生物学,SCI,SCI/Scopus,"2.323(OpenAlex 2yr均被引,非JCR IF)",待核查,待核查,N/A,待核查,待核查,待核查,待核查,Elsevier,待核查(未查询OpenAlex works),"OpenAlex源=https://openalex.org/S91748803 issn=0378-1135 host=Elsevier BV works_count=12252 h_index=187 2yr均被引=2.323(真实ISSN查询,2026-06); 精确JCR IF/分区待核(LetPub/JCR付费源); CCF等级以ccf.org.cn官方目录为准; ai_policy=Elsevier系:生成式AI仅辅助写作须在正文参考文献前的AI声明披露(工具名/用途/监管程度);纯语法拼写检查免披露;AI不得署名;严禁用AI创建或篡改代表原始数据的图像(显微/影像等);数据可视化仅当由底层数据可复现时允许并在方法学注明(elsevier.com generative-ai-policies-for-journals官方实查;2026-06); oa_id=S91748803; domain_scope=通用; if_kind=proxy",2026-06
openalex,Research in Veterinary Science,journal,Elsevier BV,兽医科学研究,SCI,SCI/Scopus,"1.595(OpenAlex 2yr均被引,非JCR IF)",待核查,待核查,N/A,待核查,待核查,待核查,待核查,Elsevier,待核查(未查询OpenAlex works),"OpenAlex源=https://openalex.org/S196403249 issn=0034-5288 host=Elsevier BV works_count=11300 h_index=128 2yr均被引=1.595(真实ISSN查询,2026-06); 精确JCR IF/分区待核(LetPub/JCR付费源); CCF等级以ccf.org.cn官方目录为准; ai_policy=Elsevier系:生成式AI仅辅助写作须在正文参考文献前的AI声明披露(工具名/用途/监管程度);纯语法拼写检查免披露;AI不得署名;严禁用AI创建或篡改代表原始数据的图像(显微/影像等);数据可视化仅当由底层数据可复现时允许并在方法学注明(elsevier.com generative-ai-policies-for-journals官方实查;2026-06); oa_id=S196403249; domain_scope=通用; if_kind=proxy",2026-06
openalex,Journal of Veterinary Internal Medicine,journal,Wiley,兽医内科学杂志,SCI,SCI/Scopus,"3.186(OpenAlex 2yr均被引,非JCR IF)",待核查,待核查,N/A,待核查,待核查,待核查,待核查,Wiley,待核查(未查询OpenAlex works),"OpenAlex源=https://openalex.org/S69093139 issn=0891-6640 host=Wiley works_count=8525 h_index=156 2yr均被引=3.186(真实ISSN查询,2026-06); 精确JCR IF/分区待核(LetPub/JCR付费源); CCF等级以ccf.org.cn官方目录为准; ai_policy=Wiley系:作者投稿时须披露AI使用并在正文透明说明(工具/用途/是否影响核心论点/如何校验);纯拼写语法编辑免披露;AI不得署名(无法担责且无法持有版权);AI禁用于创建篡改原始数据含数据可视化/插图/照片(authors.wiley.com ethics-guidelines官方实查;2026-06); oa_id=S69093139; domain_scope=通用; if_kind=proxy",2026-06
